Rid(0),id(1),desc_scale(2),desc_id(3),num_prog(4),pid(5),upid(6),desc_pid(7),phantom(8),sam_mvir(9),mvir(10),rvir(11),rs(12),vrms(13),mmp?(14),scale_of_last_MM(15),vmax(16),x(17),y(18),z(19),vx(20),vy(21),vz(22),Jx(23),Jy(24),Jz(25),Spin(26),Breadth_first_ID(27),Depth_first_ID(28),Tree_root_ID(29),Orig_halo_ID(30),Snap_num(31),Next_coprogenitor_depthfirst_ID(32),Last_progenitor_depthfirst_ID(33),Last_mainleaf_depthfirst_ID(34),Tidal_Force(35),Tidal_ID(36),Rs_Klypin(37),Mmvir_all(38),M200b(39),M200c(40),M500c(41),M2500c(42),Xoff(43),Voff(44),Spin_Bullock(45),b_to_a(46),c_to_a(47),A[x](48),A[y](49),A[z](50),b_to_a(500c)(51),c_to_a(500c)(52),A[x](500c)(53),A[y](500c)(54),A[z](500c)(55),T/|U|(56),M_pe_Behroozi(57),M_pe_Diemer(58),Macc(59),Mpeak(60),Vacc(61),Vpeak(62),Halfmass_Scale(63),Acc_Rate_Inst(64),Acc_Rate_100Myr(65),Acc_Rate_1*Tdyn(66),Acc_Rate_2*Tdyn(67),Acc_Rate_Mpeak(68),Mpeak_Scale(69),Acc_Scale(70),First_Acc_Scale(71),First_Acc_Mvir(72),First_Acc_Vmax(73),Vmax\@Mpeak(74),Tidal_Force_Tdyn(75),Log_(Vmax/Vmax_max(Tdyn;Tmpeak))(76),Time_to_future_merger(77),Future_merger_MMP_ID(78),AHF-G3X follows as HIDs(79),Mgas(80),Mstar(81),Tgas mw(82),Tgas sl(83),Yx(84),Ysz(85)
44.0,12656124934.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0,0.0,21666000000000.0,21666000000000.0,567.245972,73.587997,478.799988,1.0,0.5747,462.390015,643.46124,464.64359,148.75703,446.95,-130.27,-776.39,37530000000000.0,106800000000000.0,127700000000000.0,0.02236,1083107530.0,1083107530.0,12656124934.0,87475577.0,125.0,-1.0,1083110571.0,1083107621.0,0.46759,12656156641.0,73.8173,22035000000000.0,25622000000000.0,16942000000000.0,12406000000000.0,6452200000000.0,28.8178,52.17,0.02423,0.49684,0.40733,37.6046,17.8708,-6.00768,0.50338,0.41408,26.3653,16.5413,-4.21843,0.626,21980000000000.0,12950000000000.0,21666000000000.0,21666000000000.0,462.390015,524.099976,0.5622,1988.0,1988.0,560.6,899.5,842.0,1.0,1.0,1.0,21670000000000.0,462.39,462.39,0.45424,-0.00653,-1.0,12656124934.0,128000000000023.0,837990233571.4451,272282788751.69507,0.5498837232589722,0.6028685569763184,460797189690.92194,0.12584390421335626
44.0,12656124077.0,0.0,-1.0,3.0,-1.0,-1.0,-1.0,0.0,18307300000000.0,15312000000000.0,505.264008,79.683998,419.01001,1.0,0.4814,403.160004,647.77881,475.96024,138.63481,118.08,-890.5,358.77,-116900000000000.0,7339000000000.0,-161200000000000.0,0.04732,1278264212.0,1278264212.0,12656124077.0,87474720.0,125.0,-1.0,1278266480.0,1278264306.0,0.79026,12656124081.0,73.7323,19724000000000.0,17595000000000.0,12626000000000.0,8881900000000.0,3927600000000.0,18.1784,33.84,0.05045,0.71234,0.61291,30.7967,19.3009,7.96111,0.62199,0.54525,26.2873,10.3135,7.57867,0.6086,15880000000000.0,11030000000000.0,15312000000000.0,18587000000000.0,403.160004,460.029999,0.5378,201.4,201.4,-24.01,-5.449,821.7,0.8013,1.0,1.0,15310000000000.0,403.16,418.63,0.60616,-0.01635,-1.0,12656124077.0,128000000000024.0,708698139106.3818,298507195853.59,0.7693036198616028,0.6799901127815247,545204043803.72125,0.2140185705605767
44.0,12656123135.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0,0.0,18649700000000.0,16320000000000.0,516.124023,45.500999,444.359985,1.0,0.4922,456.329987,648.93652,463.14764,149.40439,476.61,103.12,-332.29,-92260000000000.0,107400000000000.0,113700000000000.0,0.04526,1241066090.0,1241066090.0,12656123135.0,87473778.0,125.0,-1.0,1241068320.0,1241066186.0,1.39395,12656123095.0,45.9708,16832000000000.0,17276000000000.0,14539000000000.0,11333000000000.0,6084900000000.0,6.53486,30.62,0.04135,0.71345,0.6532,15.9521,23.9188,3.41479,0.63011,0.54764,12.1032,20.9229,0.48066,0.5498,19410000000000.0,8250000000000.0,16320000000000.0,18735000000000.0,456.329987,545.72998,0.4814,-723.6,-723.6,207.0,470.2,0.0,0.5498,1.0,1.0,16320000000000.0,456.33,502.35,1.06419,-0.04173,-1.0,12656123135.0,128000000000025.0,699741083044.3186,224328148208.70135,0.5455476641654968,0.6244810223579407,381742113375.46295,0.13220142204102037
44.0,12656124077.0,0.0,-1.0,3.0,-1.0,-1.0,-1.0,0.0,18307300000000.0,15312000000000.0,505.264008,79.683998,419.01001,1.0,0.4814,403.160004,647.77881,475.96024,138.63481,118.08,-890.5,358.77,-116900000000000.0,7339000000000.0,-161200000000000.0,0.04732,1278264212.0,1278264212.0,12656124077.0,87474720.0,125.0,-1.0,1278266480.0,1278264306.0,0.79026,12656124081.0,73.7323,19724000000000.0,17595000000000.0,12626000000000.0,8881900000000.0,3927600000000.0,18.1784,33.84,0.05045,0.71234,0.61291,30.7967,19.3009,7.96111,0.62199,0.54525,26.2873,10.3135,7.57867,0.6086,15880000000000.0,11030000000000.0,15312000000000.0,18587000000000.0,403.160004,460.029999,0.5378,201.4,201.4,-24.01,-5.449,821.7,0.8013,1.0,1.0,15310000000000.0,403.16,418.63,0.60616,-0.01635,-1.0,12656124077.0,128000000000027.0,681547253978.315,355966095059.54803,0.5644617676734924,0.5415480136871338,384707367733.6143,0.15797446604188206
44.0,12656125595.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,13276000000000.0,13276000000000.0,481.803986,57.021,399.690002,1.0,0.4709,396.119995,640.05438,466.3689,150.05513,743.3,-330.91,25.35,-101500000000000.0,98400000000000.0,7615000000000.0,0.04555,1362656982.0,1362656982.0,12656125595.0,87476238.0,125.0,-1.0,1362659180.0,1362657083.0,0.60116,12656124028.0,60.0129,13380000000000.0,14365000000000.0,11548000000000.0,8975300000000.0,3736400000000.0,8.60163,16.89,0.04545,0.7375,0.55739,1.93184,12.553,33.0734,0.6516,0.45892,0.69661,7.43736,27.8902,0.5756,15410000000000.0,8289000000000.0,13276000000000.0,13276000000000.0,396.119995,447.98999,0.4605,330.3,330.3,465.2,47.73,247.1,1.0,1.0,1.0,13280000000000.0,396.12,396.12,0.53191,-0.00452,-1.0,12656125595.0,128000000000034.0,532575101830.69824,280718602078.03186,0.4337973892688751,0.5099919438362122,231029688763.7622,0.06665702606982016
44.0,12656156937.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,16543100000000.0,14828000000000.0,499.891998,29.66,456.869995,1.0,0.8192,472.529999,646.18207,469.99829,139.07401,-110.14,-965.78,553.06,-23440000000000.0,53840000000000.0,-20910000000000.0,0.01943,1296911747.0,1296911747.0,12656156937.0,87507580.0,125.0,-1.0,1296913928.0,1296911852.0,1.35111,12656157043.0,33.9638,15364000000000.0,15686000000000.0,13552000000000.0,11851000000000.0,6897800000000.0,5.42604,15.11,0.01665,0.8454,0.69489,20.2546,15.7317,-5.2697,0.76645,0.63703,21.0178,10.4278,-3.56061,0.5462,21560000000000.0,6130000000000.0,14828000000000.0,16538000000000.0,472.529999,561.73999,0.3773,-588.3,-588.3,-492.6,-338.3,1.119,0.6862,1.0,1.0,14830000000000.0,472.53,491.36,1.35828,-0.01697,-1.0,12656156937.0,128000000000040.0,453145991111.3961,194758790218.757,1.140582799911499,0.8890261650085449,516850523310.50745,0.2609594770269413
45.0,12600479161.0,0.0,-1.0,46.0,-1.0,-1.0,-1.0,0.0,1452700000000000.0,1452700000000000.0,2304.478027,583.526001,1874.219971,1.0,0.4215,1667.300049,259.64011,427.63058,721.54785,-214.31,-226.3,78.79,-5.432e+16,2.396e+17,9.45e+16,0.0267,4868746.0,4868746.0,12600479161.0,33560814.0,125.0,-1.0,4964074.0,4868852.0,0.0,-1.0,733.527,1453100000000000.0,1711000000000000.0,1060700000000000.0,668750000000000.0,302460000000000.0,83.8858,47.08,0.03376,0.53272,0.37161,-72.4913,-71.0844,124.535,0.56615,0.4042,-54.8232,-47.7746,77.5392,0.6771,1481000000000000.0,1469000000000000.0,1452700000000000.0,1452700000000000.0,1667.300049,1747.02002,0.6142,51600.0,51600.0,88810.0,121600.0,118300.0,1.0,1.0,1.0,1453000000000000.0,1667.3,1667.3,0.0,-0.018,-1.0,12600479161.0,128000000000001.0,85747880091187.55,11477346174187.842,7.118621826171875,5.90601110458374,610406730765096.5,172.73886381234237
45.0,12600479683.0,0.0,-1.0,5.0,-1.0,-1.0,-1.0,0.0,140693000000000.0,132640000000000.0,1037.70105,196.802002,893.23999,1.0,0.526,805.75,258.30344,425.60864,725.22723,34.25,877.13,-655.62,-8640000000000000.0,2970000000000000.0,-466200000000000.0,0.0497,316579385.0,316579385.0,12600479683.0,33561336.0,125.0,-1.0,316590009.0,316579489.0,0.87788,12600479161.0,177.849,137920000000000.0,155830000000000.0,100860000000000.0,72714000000000.0,29520000000000.0,121.119,140.15,0.06338,0.86896,0.64757,30.8385,51.4621,-9.08023,0.85703,0.53603,28.8435,-25.1172,-24.1157,0.7049,134000000000000.0,104200000000000.0,132640000000000.0,142420000000000.0,805.75,875.210022,0.5145,-23470.0,-23470.0,7900.0,7084.0,9161.0,0.9357,1.0,1.0,132600000000000.0,805.75,861.16,0.76527,0.02074,-1.0,12600479683.0,128000000000002.0,8049537479012.87,1186802953658.5164,1.7320491075515747,1.770643949508667,13942194206727.193,4.612057045715078
45.0,12601067599.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0,0.0,81708000000000.0,81708000000000.0,882.94397,110.228996,729.98999,1.0,0.1941,725.599976,251.08052,432.43112,721.0318,649.42,-629.43,-140.84,1682000000000000.0,-2149000000000000.0,-1116000000000000.0,0.04576,477091047.0,477091047.0,12601067599.0,34041421.0,125.0,-1.0,477098416.0,477091160.0,0.45394,12600479161.0,110.229,81756000000000.0,91594000000000.0,67447000000000.0,50564000000000.0,25024000000000.0,9.89477,17.75,0.04581,0.75315,0.56131,8.17537,-14.0059,45.6556,0.68714,0.5127,2.32013,-12.4013,36.1213,0.5762,86700000000000.0,50370000000000.0,81708000000000.0,81708000000000.0,725.599976,788.659973,0.4406,5377.0,5377.0,5529.0,5554.0,4838.0,1.0,1.0,1.0,81710000000000.0,725.6,725.6,0.42935,-0.00271,-1.0,12601067599.0,128000000000004.0,6472249163359.812,564041865133.1857,1.2232277393341064,1.3194957971572876,7917034712503.684,1.9596001904699996
45.0,12600482776.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0,0.0,47937700000000.0,47809000000000.0,738.495972,117.610001,586.119995,1.0,0.2169,577.099976,262.4538,416.1506,716.43768,-558.27,798.43,471.04,-48480000000000.0,-349700000000000.0,542300000000000.0,0.02362,693107008.0,693107008.0,12600482776.0,33564429.0,125.0,-1.0,693111784.0,693107106.0,0.36041,12600479161.0,121.665,47822000000000.0,54291000000000.0,40593000000000.0,28079000000000.0,11387000000000.0,16.042,45.8,0.02456,0.81966,0.73249,44.5517,-6.31733,-30.2348,0.72089,0.66724,35.5696,0.95695,-21.4284,0.5744,50830000000000.0,35300000000000.0,47809000000000.0,47977000000000.0,577.099976,626.900024,0.5378,-528.6,-528.6,261.1,616.3,1333.0,0.9781,1.0,1.0,47810000000000.0,577.1,578.61,0.3449,-0.01076,-1.0,12600482776.0,128000000000008.0,2334322746209.3457,504056376814.6785,0.8948767781257629,0.9821125864982605,2088931218233.5022,0.5545670746703496
45.0,12600511102.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0,0.0,38498000000000.0,38498000000000.0,687.054993,57.723999,590.169983,1.0,0.1455,615.929993,252.20073,431.55078,720.82654,184.75,-401.86,-10.94,-23920000000000.0,-71710000000000.0,-483000000000000.0,0.02968,791335570.0,791335570.0,12600511102.0,33592755.0,125.0,-1.0,791339286.0,791335672.0,0.96783,12601067599.0,57.7237,39528000000000.0,40483000000000.0,33699000000000.0,26595000000000.0,15250000000000.0,7.32269,13.86,0.02662,0.70493,0.57134,31.7725,-19.7858,5.99944,0.63938,0.53292,26.708,-16.903,4.31963,0.54,46650000000000.0,19540000000000.0,38498000000000.0,38498000000000.0,615.929993,684.799988,0.3303,1117.0,1117.0,854.2,1085.0,1168.0,1.0,1.0,1.0,38500000000000.0,615.93,615.93,0.81248,-0.00177,-1.0,12600511102.0,128000000000009.0,3300583815659.7563,533152905842.08923,0.8656013607978821,1.0294417142868042,2856989842262.5513,0.6763207572997424
45.0,12600479370.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,31222100000000.0,27361000000000.0,613.133972,105.946999,476.070007,1.0,0.5622,480.850006,256.87192,419.90088,727.46301,-424.45,1308.84,224.59,-100800000000000.0,-71460000000000.0,-201500000000000.0,0.02132,959674659.0,959674659.0,12600479370.0,33561023.0,125.0,-1.0,959677587.0,959674762.0,0.88884,12600479397.0,98.8551,27608000000000.0,31948000000000.0,22396000000000.0,16144000000000.0,6124000000000.0,7.25148,92.9,0.02274,0.57094,0.53937,-8.61316,47.9533,6.27449,0.54143,0.51523,-6.00285,35.888,5.60166,0.5863,28300000000000.0,21230000000000.0,27361000000000.0,31313000000000.0,480.850006,573.280029,0.5747,-682.7,-682.7,-890.6,-874.9,1416.0,0.7666,1.0,1.0,27360000000000.0,480.85,526.28,0.71985,-0.03921,-1.0,12600479370.0,128000000000014.0,1139462697452.4,231833077496.41245,0.6577627658843994,0.6614498496055603,749496135498.3892,0.22086402005719644
45.0,12601069986.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,25079000000000.0,25079000000000.0,595.588989,65.296997,498.630005,1.0,0.4309,505.579987,251.61888,434.10895,714.10156,196.44,-439.26,261.7,-249200000000000.0,48930000000000.0,-216800000000000.0,0.0381,1005236987.0,1005236987.0,12601069986.0,34043808.0,125.0,-1.0,1005239317.0,1005237094.0,0.36428,12600479161.0,63.5736,25157000000000.0,27289000000000.0,20773000000000.0,16566000000000.0,8284300000000.0,16.0448,2.43,0.03714,0.87007,0.82833,14.4247,25.5901,-14.6284,0.89533,0.8303,16.4984,18.4446,-8.9541,0.5683,28260000000000.0,14750000000000.0,25079000000000.0,25079000000000.0,505.579987,549.650024,0.4215,755.1,755.1,1404.0,1479.0,1438.0,1.0,1.0,1.0,25080000000000.0,505.58,505.58,0.35712,0.00818,-1.0,12601069986.0,128000000000016.0,1280586729942.7974,318008599412.3715,0.634470522403717,0.6809477210044861,812494531530.0743,0.2097690083663174
45.0,12600482890.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0,0.0,20832000000000.0,20832000000000.0,559.872009,58.120998,463.399994,1.0,0.353,477.089996,262.47598,422.95221,716.49756,-679.8,819.61,400.38,-143600000000000.0,122400000000000.0,-206700000000000.0,0.04448,1104565747.0,1104565747.0,12600482890.0,33564543.0,125.0,-1.0,1104568355.0,1104565846.0,0.57297,12600479161.0,58.711,20957000000000.0,23197000000000.0,17747000000000.0,13397000000000.0,7013700000000.0,6.87677,17.59,0.04241,0.93052,0.71463,-16.6089,-5.5722,29.3786,0.86264,0.67672,-11.9835,1.65217,24.795,0.5524,22990000000000.0,11330000000000.0,20832000000000.0,20832000000000.0,477.089996,526.719971,0.4123,868.3,868.3,226.3,575.2,1362.0,1.0,1.0,1.0,20830000000000.0,477.09,477.09,0.53697,-0.01459,-1.0,12600482890.0,128000000000019.0,784680789002.05,316685139136.88,0.5777792930603027,0.6551671028137207,453372311547.60504,0.13190162120633822
45.0,12600483844.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0,0.0,21015000000000.0,20275000000000.0,554.836975,64.834999,460.359985,1.0,0.4709,458.48999,259.38879,426.93124,714.99316,180.97,608.89,941.26,-135200000000000.0,630700000000.0,192100000000000.0,0.03817,1119252419.0,1119252419.0,12600483844.0,33565497.0,125.0,-1.0,1119254906.0,1119252513.0,0.63329,12600479161.0,67.3794,20349000000000.0,23588000000000.0,17255000000000.0,12974000000000.0,6221900000000.0,15.7919,36.77,0.03724,0.77411,0.60228,7.20631,31.1196,12.0536,0.6464,0.54293,6.44485,25.4537,8.67483,0.5645,22210000000000.0,12150000000000.0,20275000000000.0,21032000000000.0,458.48999,504.109985,0.4709,-374.4,-374.4,-296.2,104.4,279.0,0.8951,1.0,1.0,20280000000000.0,458.49,456.89,0.59012,-0.00814,-1.0,12600483844.0,128000000000020.0,745765229198.6233,294067008679.97644,0.5453482270240784,0.64312744140625,406701745519.6747,0.11591531324589108
45.0,12600479387.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,19049000000000.0,19049000000000.0,543.424988,59.068001,503.079987,1.0,0.9357,450.01001,255.65373,421.5874,727.99695,-292.31,366.23,-224.98,173100000000000.0,87600000000000.0,-263800000000000.0,0.05026,1153862591.0,1153862591.0,12600479387.0,33561040.0,125.0,-1.0,1153864259.0,1153862695.0,1.19014,12600479397.0,65.3063,21003000000000.0,20689000000000.0,16984000000000.0,13016000000000.0,5713000000000.0,48.5998,51.48,0.05761,0.59533,0.55481,-6.60805,35.6177,2.3342,0.61734,0.53658,-8.95473,26.2178,-1.30085,0.6898,22430000000000.0,10910000000000.0,19049000000000.0,19161000000000.0,450.01001,469.859985,0.4814,-352.4,-352.4,2001.0,1372.0,1093.0,0.9781,1.0,0.8564,14300000000000.0,422.2,461.75,1.43192,0.0277,-1.0,12600479387.0,128000000000022.0,1087641211535.7379,279341020588.03546,0.9535837173461914,0.7991698980331421,1037156949635.1643,0.39131157407379386
45.0,12600484435.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0,0.0,17141700000000.0,16418000000000.0,517.153015,59.591,434.48999,1.0,0.526,428.070007,252.64822,429.50204,726.03809,678.76,-438.61,-378.27,29040000000000.0,49370000000000.0,70160000000000.0,0.02088,1237538211.0,1237538211.0,12600484435.0,33566088.0,125.0,-1.0,1237540476.0,1237538298.0,0.51209,12600479161.0,62.2817,16505000000000.0,17589000000000.0,14169000000000.0,10962000000000.0,5076200000000.0,7.21989,6.66,0.02041,0.78517,0.57732,-3.31453,26.9945,16.9472,0.64187,0.52816,-0.06013,23.7078,11.4399,0.5722,18740000000000.0,10010000000000.0,16418000000000.0,17332000000000.0,428.070007,513.26001,0.5145,673.3,673.3,521.6,290.9,0.0,0.628,1.0,1.0,16420000000000.0,428.07,451.65,0.47823,-0.02329,-1.0,12600484435.0,128000000000029.0,1006095115493.963,113400333471.20595,0.4456442892551422,0.5148522853851318,448360542667.3774,0.11422075658256742
45.0,12601067538.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,28128300000000.0,20449000000000.0,556.424988,161.723999,517.549988,1.0,0.4505,412.899994,262.36533,433.65979,710.29688,9.89,-166.69,1.78,179600000000000.0,-467500000000000.0,-215100000000000.0,0.03999,1114650593.0,1114650593.0,12601067538.0,34041360.0,125.0,-1.0,1114651873.0,1114650693.0,0.35625,12600479161.0,133.215,21580000000000.0,33503000000000.0,12657000000000.0,8537200000000.0,4596000000000.0,76.0384,53.4,0.0852,0.7949,0.56234,33.2136,3.14684,1.38929,0.78147,0.52279,23.5318,0.12129,1.96262,0.8849,53590000000000.0,26420000000000.0,20449000000000.0,29014000000000.0,412.899994,459.190002,0.6862,-9398.0,-9398.0,-1648.0,-184.6,3254.0,0.9152,1.0,1.0,20450000000000.0,412.9,459.19,0.36226,-0.02134,-1.0,12601067538.0,128000000000030.0,379774597841.606,176441742539.8551,0.6827712059020996,0.6857550144195557,259299160139.29825,0.1312693181608593
45.0,12601067574.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0,0.0,16075000000000.0,16075000000000.0,513.523987,107.084999,395.410004,1.0,0.6862,386.190002,251.23503,433.36041,719.25134,426.14,-640.91,390.93,289200000000000.0,114800000000000.0,34580000000000.0,0.06828,1249740434.0,1249740434.0,12601067574.0,34041396.0,125.0,-1.0,1249742694.0,1249740535.0,0.72935,12601067599.0,109.965,16352000000000.0,18191000000000.0,12006000000000.0,8174400000000.0,3640100000000.0,43.1326,39.95,0.07308,0.85302,0.62735,0.92296,-2.68266,33.0674,0.91082,0.5328,1.79561,-7.84632,22.6355,0.5766,16210000000000.0,13790000000000.0,16075000000000.0,16075000000000.0,386.190002,410.899994,0.6712,185.6,185.6,481.1,1014.0,1774.0,1.0,1.0,1.0,16080000000000.0,386.19,386.19,0.6451,-0.02629,-1.0,12601067574.0,128000000000032.0,483120701385.66925,277177324892.27277,0.40008625388145447,0.4838095009326935,193289951589.9732,0.06444622733191752
45.0,12600484898.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,12344000000000.0,12344000000000.0,470.256989,47.155998,453.839996,1.0,0.9357,400.25,261.94009,419.8483,724.34637,-924.83,934.81,150.07,51640000000000.0,61940000000000.0,62120000000000.0,0.02826,1406406903.0,1406406903.0,12600484898.0,33566551.0,125.0,-1.0,1406407671.0,1406406986.0,0.50878,12600479161.0,49.5838,12430000000000.0,13091000000000.0,10621000000000.0,7879300000000.0,4203100000000.0,40.6533,50.56,0.0369,0.43911,0.4112,33.3003,-9.99219,21.7705,0.43202,0.38692,25.3242,-6.60386,18.6459,0.7603,13480000000000.0,6559000000000.0,12344000000000.0,12344000000000.0,400.25,400.25,0.7837,1004.0,1004.0,2489.0,2003.0,1687.0,1.0,1.0,1.0,12340000000000.0,400.25,400.25,0.4681,0.11919,-1.0,12600484898.0,128000000000034.0,452007973498.0186,256950968558.46487,0.3080657422542572,0.49596837162971497,139248171860.50974,0.03690096761174505
45.0,12600484359.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,16372700000000.0,14213000000000.0,492.875,70.918999,407.200012,1.0,0.369,395.73999,258.4859,417.06836,724.25317,-304.13,973.78,319.84,88890000000000.0,131500000000000.0,-27060000000000.0,0.0429,1321942237.0,1321942237.0,12600484359.0,33566012.0,125.0,-1.0,1321944302.0,1321942330.0,0.41363,12600479161.0,69.4912,14319000000000.0,17366000000000.0,11360000000000.0,8180400000000.0,3929100000000.0,25.5803,21.63,0.04615,0.72248,0.58338,23.7342,-13.172,-25.747,0.65487,0.54233,-15.9472,10.129,22.0686,0.6088,14750000000000.0,9260000000000.0,14213000000000.0,16547000000000.0,395.73999,414.829987,0.5747,-950.1,-950.1,-931.9,556.3,1339.0,0.8376,1.0,1.0,14210000000000.0,395.74,408.96,0.39316,-0.01427,-1.0,12600484359.0,128000000000035.0,493860337727.0465,208969266791.64835,0.40711385011672974,0.4817582070827484,201057383512.00635,0.0574456164626754
45.0,12600482865.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0,0.0,14398000000000.0,14398000000000.0,495.006012,44.125,418.769989,1.0,0.0914,435.369995,262.02011,421.54218,716.12762,-565.04,1033.2,410.9,13980000000000.0,-54640000000000.0,-40580000000000.0,0.02146,1314195767.0,1314195767.0,12600482865.0,33564518.0,125.0,-1.0,1314197300.0,1314195875.0,0.61921,12600482890.0,45.0936,14518000000000.0,15253000000000.0,12683000000000.0,10277000000000.0,5396900000000.0,6.41874,28.95,0.01949,0.9122,0.59511,-14.1505,8.39151,21.9105,0.86093,0.50781,-16.6594,4.94398,15.9926,0.5395,17680000000000.0,7605000000000.0,14398000000000.0,14398000000000.0,435.369995,463.600006,0.3377,361.8,361.8,467.3,418.5,473.1,1.0,1.0,1.0,14400000000000.0,435.37,435.37,0.58069,0.00394,-1.0,12600482865.0,128000000000036.0,617841054863.8567,122907291755.49586,0.5026809573173523,0.5442001819610596,310576932928.9263,0.08424156029474925
45.0,12601070683.0,0.0,-1.0,3.0,-1.0,-1.0,-1.0,0.0,13942000000000.0,13942000000000.0,489.721985,50.195999,402.290009,1.0,0.1941,424.350006,246.49745,433.59192,715.84326,538.79,40.29,153.74,-15710000000000.0,-61020000000000.0,38980000000000.0,0.02338,1333403101.0,1333403101.0,12601070683.0,34044505.0,125.0,-1.0,1333404913.0,1333403197.0,0.30674,12600479161.0,47.6172,13945000000000.0,15144000000000.0,11808000000000.0,8671200000000.0,4987400000000.0,17.462,21.24,0.02193,0.62107,0.57119,16.0202,-2.11736,27.4212,0.55975,0.54561,12.5721,-1.28617,22.4548,0.54,15220000000000.0,7495000000000.0,13942000000000.0,13942000000000.0,424.350006,470.309998,0.4309,232.8,232.8,99.15,318.0,668.6,1.0,1.0,1.0,13940000000000.0,424.35,424.35,0.30046,0.00146,-1.0,12601070683.0,128000000000037.0,286613429094.2682,221543959712.42593,0.4664825201034546,0.5512583255767822,133700154699.38702,0.03723359930244798
45.0,12600483613.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0,0.0,16746200000000.0,12805000000000.0,476.035004,50.933998,404.0,1.0,0.6862,402.329987,266.98413,426.8634,721.84546,-1209.95,557.44,-77.55,-97180000000000.0,14900000000000.0,109500000000000.0,0.05077,1384435730.0,1384435730.0,12600483613.0,33565266.0,125.0,-1.0,1384437387.0,1384435821.0,0.57654,12600479161.0,51.8609,12965000000000.0,14330000000000.0,11047000000000.0,8544700000000.0,4200100000000.0,14.7389,35.94,0.05018,0.86027,0.55191,24.4356,11.8446,19.7074,0.71957,0.47025,17.8809,13.7848,16.257,0.5809,14600000000000.0,7274000000000.0,12805000000000.0,15741000000000.0,402.329987,466.899994,0.6565,62.92,62.92,-374.0,-717.5,1547.0,0.7333,1.0,1.0,12800000000000.0,402.33,439.15,0.54064,-0.03803,-1.0,12600483613.0,128000000000038.0,417223056269.3494,158291144824.36353,0.4659920036792755,0.5489464998245239,194422607972.14526,0.062442629783408345
